Class	Year	Gender	t	AttAge	IssAge	AgeGroup	No_Policy	No_Claim	AgeGroup2
Inforce	2007	1	8	53	46	52	851	0	52
Inforce	2007	1	8	54	47	52	866	0	52
Inforce	2007	1	8	55	48	57	779	0	57
Inforce	2007	1	8	56	49	57	720	0	57
Inforce	2007	1	8	57	50	57	705	0	57
Inforce	2007	1	8	58	51	57	688	0	57
Inforce	2007	1	8	59	52	57	623	0	57
Inforce	2007	1	8	60	53	62	508	0	62
Inforce	2007	1	8	61	54	62	464	0	62
Inforce	2007	1	8	62	55	62	430	0	62
Inforce	2007	1	8	63	56	62	410	0	62
Inforce	2007	1	8	64	57	62	422	0	62
Inforce	2007	1	8	65	58	67	412	0	67
Inforce	2007	1	8	66	59	67	320	0	67
Inforce	2007	1	8	67	60	67	248	0	67
Inforce	2007	1	8	68	61	67	87	0	67
Inforce	2007	1	8	69	62	67	69	0	67
Inforce	2007	1	8	70	63	72	59	0	72
Inforce	2007	1	8	71	64	72	50	0	72
Inforce	2007	1	8	72	65	72	31	0	72
Inforce	2007	1	8	73	66	72	21	0	72
Inforce	2007	1	8	74	67	72	18	0	72
Inforce	2007	1	8	75	68	77	9	0	77
Inforce	2007	1	8	76	69	77	7	0	77
Inforce	2007	1	8	77	70	77	5	0	77
Inforce	2007	1	9	8	0	7	1012	0	7
Inforce	2007	1	9	9	1	7	643	0	7
Inforce	2007	1	9	10	2	12	442	0	12
Inforce	2007	1	9	11	3	12	400	0	12
Inforce	2007	1	9	12	4	12	409	0	12
Inforce	2007	1	9	13	5	12	378	0	12
Inforce	2007	1	9	14	6	12	545	0	12
Inforce	2007	1	9	15	7	17	551	0	17
Inforce	2007	1	9	16	8	17	546	0	17
Inforce	2007	1	9	17	9	17	497	0	17
Inforce	2007	1	9	18	10	17	498	0	17
Inforce	2007	1	9	19	11	17	475	0	17
Inforce	2007	1	9	20	12	22	526	0	22
Inforce	2007	1	9	21	13	22	577	0	22
Inforce	2007	1	9	22	14	22	583	0	22
Inforce	2007	1	9	23	15	22	803	0	22
Inforce	2007	1	9	24	16	22	1045	0	22
Inforce	2007	1	9	25	17	27	1148	0	27
Inforce	2007	1	9	26	18	27	1233	0	27
Inforce	2007	1	9	27	19	27	1255	0	27
Inforce	2007	1	9	28	20	27	972	0	27
Inforce	2007	1	9	29	21	27	862	0	27
Inforce	2007	1	9	30	22	32	914	0	32
Inforce	2007	1	9	31	23	32	1020	0	32
Inforce	2007	1	9	32	24	32	1010	0	32
Inforce	2007	1	9	33	25	32	1146	0	32
Inforce	2007	1	9	34	26	32	1083	0	32
Inforce	2007	1	9	35	27	37	1172	0	37
Inforce	2007	1	9	36	28	37	1107	0	37
Inforce	2007	1	9	37	29	37	1098	0	37
Inforce	2007	1	9	38	30	37	1107	0	37
Inforce	2007	1	9	39	31	37	1027	0	37
Inforce	2007	1	9	40	32	42	1041	0	42
Inforce	2007	1	9	41	33	42	1030	0	42
Inforce	2007	1	9	42	34	42	1022	0	42
Inforce	2007	1	9	43	35	42	1134	0	42
Inforce	2007	1	9	44	36	42	1175	0	42
Inforce	2007	1	9	45	37	47	1270	0	47
Inforce	2007	1	9	46	38	47	1419	0	47
Inforce	2007	1	9	47	39	47	1384	0	47
Inforce	2007	1	9	48	40	47	1256	0	47
Inforce	2007	1	9	49	41	47	1287	0	47
Inforce	2007	1	9	50	42	52	1209	0	52
Inforce	2007	1	9	51	43	52	1231	0	52
Inforce	2007	1	9	52	44	52	1182	0	52
Inforce	2007	1	9	53	45	52	1065	0	52
Inforce	2007	1	9	54	46	52	990	0	52
Inforce	2007	1	9	55	47	57	946	0	57
Inforce	2007	1	9	56	48	57	828	0	57
Inforce	2007	1	9	57	49	57	861	0	57
Inforce	2007	1	9	58	50	57	804	0	57
Inforce	2007	1	9	59	51	57	790	0	57
Inforce	2007	1	9	60	52	62	718	0	62
Inforce	2007	1	9	61	53	62	569	0	62
Inforce	2007	1	9	62	54	62	557	0	62
Inforce	2007	1	9	63	55	62	554	0	62
Inforce	2007	1	9	64	56	62	617	0	62
Inforce	2007	1	9	65	57	67	570	0	67
Inforce	2007	1	9	66	58	67	493	0	67
Inforce	2007	1	9	67	59	67	449	0	67
Inforce	2007	1	9	68	60	67	399	0	67
Inforce	2007	1	9	69	61	67	234	0	67
Inforce	2007	1	9	70	62	72	192	0	72
Inforce	2007	1	9	71	63	72	164	0	72
Inforce	2007	1	9	72	64	72	155	0	72
Inforce	2007	1	9	73	65	72	113	0	72
Inforce	2007	1	9	74	66	72	90	0	72
Inforce	2007	1	9	75	67	77	75	0	77
Inforce	2007	1	9	76	68	77	64	0	77
Inforce	2007	1	9	77	69	77	57	0	77
Inforce	2007	1	9	78	70	77	39	0	77
Inforce	2007	1	9	79	71	77	18	0	77
Inforce	2007	1	9	80	72	82	10	0	82
Inforce	2007	1	9	81	73	82	10	0	82
Inforce	2007	1	9	82	74	82	7	0	82
Inforce	2007	1	9	83	75	82	6	0	82
Inforce	2007	1	9	84	76	82	10	0	82
Inforce	2007	1	9	85	77	87	5	0	87
Inforce	2007	1	9	86	78	87	1	0	87
Inforce	2007	1	9	87	79	87	1	0	87
Inforce	2007	1	9	88	80	87	3	0	87
Inforce	2007	1	9	89	81	87	2	0	87
Inforce	2007	1	9	90	82	92	1	0	92
Inforce	2007	1	9	92	84	92	0	0	92
Inforce	2007	1	9	93	85	92	0	0	92
Inforce	2007	1	9	94	86	92	0	0	92
Inforce	2007	1	9	96	88	97	1	0	97
Inforce	2007	1	10	9	0	7	510	0	7
Inforce	2007	1	10	10	1	12	765	0	12
Inforce	2007	1	10	11	2	12	622	0	12
Inforce	2007	1	10	12	3	12	587	0	12
Inforce	2007	1	10	13	4	12	560	0	12
Inforce	2007	1	10	14	5	12	549	0	12
Inforce	2007	1	10	15	6	17	568	0	17
Inforce	2007	1	10	16	7	17	576	0	17
Inforce	2007	1	10	17	8	17	498	0	17
Inforce	2007	1	10	18	9	17	377	0	17
Inforce	2007	1	10	19	10	17	368	0	17
Inforce	2007	1	10	20	11	22	370	0	22
Inforce	2007	1	10	21	12	22	418	0	22
Inforce	2007	1	10	22	13	22	382	0	22
Inforce	2007	1	10	23	14	22	380	0	22
Inforce	2007	1	10	24	15	22	555	0	22
Inforce	2007	1	10	25	16	27	689	0	27
Inforce	2007	1	10	26	17	27	742	0	27
Inforce	2007	1	10	27	18	27	800	0	27
Inforce	2007	1	10	28	19	27	849	0	27
Inforce	2007	1	10	29	20	27	674	0	27
Inforce	2007	1	10	30	21	32	637	0	32
Inforce	2007	1	10	31	22	32	689	0	32
Inforce	2007	1	10	32	23	32	807	0	32
Inforce	2007	1	10	33	24	32	846	0	32
Inforce	2007	1	10	34	25	32	900	0	32
Inforce	2007	1	10	35	26	37	931	0	37
Inforce	2007	1	10	36	27	37	995	0	37
Inforce	2007	1	10	37	28	37	973	0	37
Inforce	2007	1	10	38	29	37	965	0	37
Inforce	2007	1	10	39	30	37	932	0	37
Inforce	2007	1	10	40	31	42	844	0	42
Inforce	2007	1	10	41	32	42	856	0	42
Inforce	2007	1	10	42	33	42	854	0	42
Inforce	2007	1	10	43	34	42	887	0	42
Inforce	2007	1	10	44	35	42	964	0	42
Inforce	2007	1	10	45	36	47	1001	0	47
Inforce	2007	1	10	46	37	47	1107	0	47
Inforce	2007	1	10	47	38	47	1128	0	47
Inforce	2007	1	10	48	39	47	1073	0	47
Inforce	2007	1	10	49	40	47	975	0	47
Inforce	2007	1	10	50	41	52	995	0	52
Inforce	2007	1	10	51	42	52	913	0	52
Inforce	2007	1	10	52	43	52	929	0	52
Inforce	2007	1	10	53	44	52	845	0	52
Inforce	2007	1	10	54	45	52	776	0	52
Inforce	2007	1	10	55	46	57	728	0	57
Inforce	2007	1	10	56	47	57	642	0	57
Inforce	2007	1	10	57	48	57	626	0	57
Inforce	2007	1	10	58	49	57	631	0	57
Inforce	2007	1	10	59	50	57	572	0	57
Inforce	2007	1	10	60	51	62	538	0	62
Inforce	2007	1	10	61	52	62	459	0	62
Inforce	2007	1	10	62	53	62	407	0	62
Inforce	2007	1	10	63	54	62	412	0	62
Inforce	2007	1	10	64	55	62	411	0	62
Inforce	2007	1	10	65	56	67	439	0	67
Inforce	2007	1	10	66	57	67	353	0	67
Inforce	2007	1	10	67	58	67	307	0	67
Inforce	2007	1	10	68	59	67	289	0	67
Inforce	2007	1	10	69	60	67	266	0	67
Inforce	2007	1	10	70	61	72	174	0	72
Inforce	2007	1	10	71	62	72	149	0	72
Inforce	2007	1	10	72	63	72	126	0	72
Inforce	2007	1	10	73	64	72	115	0	72
Inforce	2007	1	10	74	65	72	90	0	72
Inforce	2007	1	10	75	66	77	70	0	77
Inforce	2007	1	10	76	67	77	57	0	77
Inforce	2007	1	10	77	68	77	55	0	77
Inforce	2007	1	10	78	69	77	47	0	77
Inforce	2007	1	10	79	70	77	32	0	77
Inforce	2007	1	10	80	71	82	17	0	82
Inforce	2007	1	10	81	72	82	10	0	82
Inforce	2007	1	10	82	73	82	9	0	82
Inforce	2007	1	10	83	74	82	5	0	82
Inforce	2007	1	10	84	75	82	4	0	82
Inforce	2007	1	10	85	76	87	9	0	87
Inforce	2007	1	10	86	77	87	5	0	87
Inforce	2007	1	10	87	78	87	1	0	87
Inforce	2007	1	10	88	79	87	1	0	87
Inforce	2007	1	10	89	80	87	3	0	87
Inforce	2007	1	10	90	81	92	2	0	92
Inforce	2007	1	10	91	82	92	1	0	92
Inforce	2007	1	10	93	84	92	0	0	92
Inforce	2007	1	10	94	85	92	0	0	92
Inforce	2007	1	10	95	86	97	0	0	97
Inforce	2007	1	10	97	88	97	0	0	97
Inforce	2007	1	11	10	0	12	247	0	12
Inforce	2007	1	11	11	1	12	506	0	12
Inforce	2007	1	11	12	2	12	442	0	12
Inforce	2007	1	11	13	3	12	410	0	12
Inforce	2007	1	11	14	4	12	377	0	12
Inforce	2007	1	11	15	5	17	363	0	17
Inforce	2007	1	11	16	6	17	320	0	17
Inforce	2007	1	11	17	7	17	304	0	17
Inforce	2007	1	11	18	8	17	148	0	17
Inforce	2007	1	11	19	9	17	151	0	17
Inforce	2007	1	11	20	10	22	149	0	22
Inforce	2007	1	11	21	11	22	156	0	22
Inforce	2007	1	11	22	12	22	139	0	22
Inforce	2007	1	11	23	13	22	110	0	22
Inforce	2007	1	11	24	14	22	32	0	22
Inforce	2007	1	11	25	15	27	238	0	27
Inforce	2007	1	11	26	16	27	290	0	27
Inforce	2007	1	11	27	17	27	315	0	27
Inforce	2007	1	11	28	18	27	394	0	27
Inforce	2007	1	11	29	19	27	430	0	27
Inforce	2007	1	11	30	20	32	390	0	32
Inforce	2007	1	11	31	21	32	385	0	32
Inforce	2007	1	11	32	22	32	449	0	32
Inforce	2007	1	11	33	23	32	578	0	32
Inforce	2007	1	11	34	24	32	601	0	32
Inforce	2007	1	11	35	25	37	656	0	37
Inforce	2007	1	11	36	26	37	749	0	37
Inforce	2007	1	11	37	27	37	785	0	37
Inforce	2007	1	11	38	28	37	819	0	37
Inforce	2007	1	11	39	29	37	810	0	37
Inforce	2007	1	11	40	30	42	777	0	42
Inforce	2007	1	11	41	31	42	762	0	42
Inforce	2007	1	11	42	32	42	733	0	42
Inforce	2007	1	11	43	33	42	721	0	42
Inforce	2007	1	11	44	34	42	785	0	42
Inforce	2007	1	11	45	35	47	823	0	47
Inforce	2007	1	11	46	36	47	833	0	47
Inforce	2007	1	11	47	37	47	805	0	47
Inforce	2007	1	11	48	38	47	748	0	47
Inforce	2007	1	11	49	39	47	698	0	47
Inforce	2007	1	11	50	40	52	613	0	52
Inforce	2007	1	11	51	41	52	562	0	52
Inforce	2007	1	11	52	42	52	525	0	52
Inforce	2007	1	11	53	43	52	454	0	52
Inforce	2007	1	11	54	44	52	409	0	52
Inforce	2007	1	11	55	45	57	366	0	57
Inforce	2007	1	11	56	46	57	277	0	57
Inforce	2007	1	11	57	47	57	283	0	57
Inforce	2007	1	11	58	48	57	268	0	57
Inforce	2007	1	11	59	49	57	243	0	57
Inforce	2007	1	11	60	50	62	170	0	62
Inforce	2007	1	11	61	51	62	117	0	62
Inforce	2007	1	11	62	52	62	97	0	62
Inforce	2007	1	11	63	53	62	93	0	62
Inforce	2007	1	11	64	54	62	94	0	62
Inforce	2007	1	11	65	55	67	55	0	67
Inforce	2007	1	11	66	56	67	15	0	67
Inforce	2007	1	11	67	57	67	5	0	67
Inforce	2007	1	11	68	58	67	5	0	67
Inforce	2007	1	11	69	59	67	3	0	67
Inforce	2007	1	11	70	60	72	2	0	72
Inforce	2007	1	12	11	0	12	201	0	12
Inforce	2007	1	12	12	1	12	21	0	12
Inforce	2007	1	12	13	2	12	8	0	12
Inforce	2007	1	12	14	3	12	7	0	12
Inforce	2007	1	12	15	4	17	2	0	17
Inforce	2007	1	12	16	5	17	2	0	17
Inforce	2007	1	12	17	6	17	1	0	17
Inforce	2007	1	12	19	8	17	2	0	17
Inforce	2007	1	12	20	9	22	0	0	22
Inforce	2007	1	12	26	15	27	160	0	27
Inforce	2007	1	12	27	16	27	210	0	27
Inforce	2007	1	12	28	17	27	231	0	27
Inforce	2007	1	12	29	18	27	331	0	27
Inforce	2007	1	12	30	19	32	382	0	32
Inforce	2007	1	12	31	20	32	358	0	32
Inforce	2007	1	12	32	21	32	375	0	32
Inforce	2007	1	12	33	22	32	441	0	32
Inforce	2007	1	12	34	23	32	547	0	32
Inforce	2007	1	12	35	24	37	581	0	37
Inforce	2007	1	12	36	25	37	637	0	37
Inforce	2007	1	12	37	26	37	719	0	37
Inforce	2007	1	12	38	27	37	813	0	37
Inforce	2007	1	12	39	28	37	808	0	37
Inforce	2007	1	12	40	29	42	848	0	42
Inforce	2007	1	12	41	30	42	894	0	42
Inforce	2007	1	12	42	31	42	844	0	42
Inforce	2007	1	12	43	32	42	862	0	42
Inforce	2007	1	12	44	33	42	869	0	42
Inforce	2007	1	12	45	34	47	969	0	47
Inforce	2007	1	12	46	35	47	966	0	47
Inforce	2007	1	12	47	36	47	899	0	47
Inforce	2007	1	12	48	37	47	807	0	47
Inforce	2007	1	12	49	38	47	742	0	47
Inforce	2007	1	12	50	39	52	701	0	52
Inforce	2007	1	12	51	40	52	604	0	52
Inforce	2007	1	12	52	41	52	522	0	52
Inforce	2007	1	12	53	42	52	455	0	52
Inforce	2007	1	12	54	43	52	409	0	52
Inforce	2007	1	12	55	44	57	360	0	57
Inforce	2007	1	12	56	45	57	313	0	57
Inforce	2007	1	12	57	46	57	246	0	57
Inforce	2007	1	12	58	47	57	239	0	57
Inforce	2007	1	12	59	48	57	228	0	57
Inforce	2007	1	12	60	49	62	173	0	62
Inforce	2007	1	12	61	50	62	124	0	62
Inforce	2007	1	12	62	51	62	65	0	62
Inforce	2007	1	12	63	52	62	58	0	62
Inforce	2007	1	12	64	53	62	45	0	62
Inforce	2007	1	12	65	54	67	29	0	67
Inforce	2007	1	12	66	55	67	21	0	67
Inforce	2007	1	12	67	56	67	9	0	67
Inforce	2007	1	12	68	57	67	7	0	67
Inforce	2007	1	12	69	58	67	3	0	67
Inforce	2007	1	12	70	59	72	3	0	72
Inforce	2007	1	12	71	60	72	0	0	72
Inforce	2007	1	13	12	0	12	292	0	12
Inforce	2007	1	13	13	1	12	43	0	12
Inforce	2007	1	13	14	2	12	18	0	12
Inforce	2007	1	13	15	3	17	9	0	17
Inforce	2007	1	13	16	4	17	1	0	17
Inforce	2007	1	13	17	5	17	3	0	17
Inforce	2007	1	13	18	6	17	1	0	17
Inforce	2007	1	13	19	7	17	1	0	17
Inforce	2007	1	13	20	8	22	2	0	22
Inforce	2007	1	13	21	9	22	0	0	22
Inforce	2007	1	13	22	10	22	0	0	22
Inforce	2007	1	13	27	15	27	79	0	27
Inforce	2007	1	13	28	16	27	113	0	27
Inforce	2007	1	13	29	17	27	136	0	27
Inforce	2007	1	13	30	18	32	233	0	32
Inforce	2007	1	13	31	19	32	290	0	32
Inforce	2007	1	13	32	20	32	311	0	32
Inforce	2007	1	13	33	21	32	324	0	32
Inforce	2007	1	13	34	22	32	352	0	32
Inforce	2007	1	13	35	23	37	451	0	37
Inforce	2007	1	13	36	24	37	490	0	37
Inforce	2007	1	13	37	25	37	564	0	37
Inforce	2007	1	13	38	26	37	658	0	37
Inforce	2007	1	13	39	27	37	764	0	37
Inforce	2007	1	13	40	28	42	814	0	42
Inforce	2007	1	13	41	29	42	899	0	42
Inforce	2007	1	13	42	30	42	996	0	42
Inforce	2007	1	13	43	31	42	927	0	42
Inforce	2007	1	13	44	32	42	1094	0	42
Inforce	2007	1	13	45	33	47	1121	0	47
Inforce	2007	1	13	46	34	47	1209	0	47
Inforce	2007	1	13	47	35	47	1125	0	47
Inforce	2007	1	13	48	36	47	1055	0	47
Inforce	2007	1	13	49	37	47	954	0	47
Inforce	2007	1	13	50	38	52	867	0	52
Inforce	2007	1	13	51	39	52	853	0	52
Inforce	2007	1	13	52	40	52	746	0	52
Inforce	2007	1	13	53	41	52	591	0	52
Inforce	2007	1	13	54	42	52	575	0	52
Inforce	2007	1	13	55	43	57	441	0	57
Inforce	2007	1	13	56	44	57	411	0	57
Inforce	2007	1	13	57	45	57	369	0	57
Inforce	2007	1	13	58	46	57	327	0	57
Inforce	2007	1	13	59	47	57	303	0	57
Inforce	2007	1	13	60	48	62	209	0	62
Inforce	2007	1	13	61	49	62	163	0	62
Inforce	2007	1	13	62	50	62	134	0	62
Inforce	2007	1	13	63	51	62	68	0	62
Inforce	2007	1	13	64	52	62	54	0	62
Inforce	2007	1	13	65	53	67	19	0	67
Inforce	2007	1	13	66	54	67	14	0	67
Inforce	2007	1	13	67	55	67	10	0	67
Inforce	2007	1	13	68	56	67	6	0	67
Inforce	2007	1	13	69	57	67	7	0	67
Inforce	2007	1	13	70	58	72	4	0	72
Inforce	2007	1	13	71	59	72	2	0	72
Inforce	2007	1	13	72	60	72	0	0	72
Inforce	2007	1	14	13	0	12	405	0	12
Inforce	2007	1	14	14	1	12	73	0	12
Inforce	2007	1	14	15	2	17	29	0	17
Inforce	2007	1	14	16	3	17	15	0	17
Inforce	2007	1	14	17	4	17	9	0	17
Inforce	2007	1	14	18	5	17	5	0	17
Inforce	2007	1	14	19	6	17	3	0	17
Inforce	2007	1	14	20	7	22	1	0	22
Inforce	2007	1	14	21	8	22	2	0	22
Inforce	2007	1	14	22	9	22	1	0	22
Inforce	2007	1	14	23	10	22	0	0	22
Inforce	2007	1	14	28	15	27	36	0	27
Inforce	2007	1	14	29	16	27	51	0	27
Inforce	2007	1	14	30	17	32	74	0	32
Inforce	2007	1	14	31	18	32	135	0	32
Inforce	2007	1	14	32	19	32	186	0	32
Inforce	2007	1	14	33	20	32	207	0	32
Inforce	2007	1	14	34	21	32	227	0	32
Inforce	2007	1	14	35	22	37	238	0	37
Inforce	2007	1	14	36	23	37	320	0	37
Inforce	2007	1	14	37	24	37	366	0	37
Inforce	2007	1	14	38	25	37	458	0	37
Inforce	2007	1	14	39	26	37	542	0	37
Inforce	2007	1	14	40	27	42	694	0	42
Inforce	2007	1	14	41	28	42	783	0	42
Inforce	2007	1	14	42	29	42	893	0	42
Inforce	2007	1	14	43	30	42	1008	0	42
Inforce	2007	1	14	44	31	42	1058	0	42
Inforce	2007	1	14	45	32	47	1262	0	47
Inforce	2007	1	14	46	33	47	1326	0	47
Inforce	2007	1	14	47	34	47	1307	0	47
Inforce	2007	1	14	48	35	47	1224	0	47
Inforce	2007	1	14	49	36	47	1161	0	47
Inforce	2007	1	14	50	37	52	1031	0	52
Inforce	2007	1	14	51	38	52	966	0	52
Inforce	2007	1	14	52	39	52	913	0	52
Inforce	2007	1	14	53	40	52	768	0	52
Inforce	2007	1	14	54	41	52	652	0	52
Inforce	2007	1	14	55	42	57	543	0	57
Inforce	2007	1	14	56	43	57	429	0	57
Inforce	2007	1	14	57	44	57	445	0	57
Inforce	2007	1	14	58	45	57	378	0	57
Inforce	2007	1	14	59	46	57	340	0	57
Inforce	2007	1	14	60	47	62	243	0	62
Inforce	2007	1	14	61	48	62	198	0	62
Inforce	2007	1	14	62	49	62	151	0	62
Inforce	2007	1	14	63	50	62	144	0	62
Inforce	2007	1	14	64	51	62	53	0	62
Inforce	2007	1	14	65	52	67	17	0	67
Inforce	2007	1	14	66	53	67	13	0	67
Inforce	2007	1	14	67	54	67	13	0	67
Inforce	2007	1	14	68	55	67	9	0	67
Inforce	2007	1	14	69	56	67	3	0	67
Inforce	2007	1	14	70	57	72	5	0	72
Inforce	2007	1	14	71	58	72	4	0	72
Inforce	2007	1	14	72	59	72	0	0	72
Inforce	2007	1	14	73	60	72	0	0	72
Inforce	2007	1	15	14	0	12	372	0	12
Inforce	2007	1	15	15	1	17	67	0	17
Inforce	2007	1	15	16	2	17	28	0	17
Inforce	2007	1	15	17	3	17	18	0	17
Inforce	2007	1	15	18	4	17	11	0	17
Inforce	2007	1	15	19	5	17	6	0	17
Inforce	2007	1	15	20	6	22	3	0	22
Inforce	2007	1	15	21	7	22	1	0	22
Inforce	2007	1	15	22	8	22	2	0	22
Inforce	2007	1	15	23	9	22	1	0	22
Inforce	2007	1	15	32	18	32	41	0	32
Inforce	2007	1	15	33	19	32	57	0	32
Inforce	2007	1	15	34	20	32	70	0	32
Inforce	2007	1	15	35	21	37	91	0	37
Inforce	2007	1	15	36	22	37	101	0	37
Inforce	2007	1	15	37	23	37	144	0	37
Inforce	2007	1	15	38	24	37	196	0	37
Inforce	2007	1	15	39	25	37	252	0	37
Inforce	2007	1	15	40	26	42	325	0	42
Inforce	2007	1	15	41	27	42	455	0	42
Inforce	2007	1	15	42	28	42	546	0	42
Inforce	2007	1	15	43	29	42	638	0	42
Inforce	2007	1	15	44	30	42	782	0	42
Inforce	2007	1	15	45	31	47	860	0	47
Inforce	2007	1	15	46	32	47	978	0	47
Inforce	2007	1	15	47	33	47	1003	0	47
Inforce	2007	1	15	48	34	47	933	0	47
Inforce	2007	1	15	49	35	47	910	0	47
Inforce	2007	1	15	50	36	52	836	0	52
Inforce	2007	1	15	51	37	52	752	0	52
Inforce	2007	1	15	52	38	52	714	0	52
Inforce	2007	1	15	53	39	52	587	0	52
Inforce	2007	1	15	54	40	52	525	0	52
Inforce	2007	1	15	55	41	57	452	0	57
Inforce	2007	1	15	56	42	57	351	0	57
Inforce	2007	1	15	57	43	57	347	0	57
Inforce	2007	1	15	58	44	57	323	0	57
Inforce	2007	1	15	59	45	57	260	0	57
Inforce	2007	1	15	60	46	62	197	0	62
Inforce	2007	1	15	61	47	62	153	0	62
Inforce	2007	1	15	62	48	62	123	0	62
Inforce	2007	1	15	63	49	62	108	0	62
Inforce	2007	1	15	64	50	62	104	0	62
Inforce	2007	1	15	65	51	67	18	0	67
Inforce	2007	1	15	66	52	67	13	0	67
Inforce	2007	1	15	67	53	67	9	0	67
Inforce	2007	1	15	68	54	67	7	0	67
Inforce	2007	1	15	69	55	67	10	0	67
Inforce	2007	1	15	70	56	72	5	0	72
Inforce	2007	1	15	71	57	72	4	0	72
Inforce	2007	1	15	72	58	72	1	0	72
Inforce	2007	1	15	73	59	72	2	0	72
Inforce	2007	1	16	15	0	17	264	0	17
Inforce	2007	1	16	16	1	17	41	0	17
Inforce	2007	1	16	17	2	17	23	0	17
Inforce	2007	1	16	18	3	17	13	0	17
Inforce	2007	1	16	19	4	17	6	0	17
Inforce	2007	1	16	20	5	22	5	0	22
Inforce	2007	1	16	21	6	22	1	0	22
Inforce	2007	1	16	22	7	22	2	0	22
Inforce	2007	1	16	23	8	22	2	0	22
Inforce	2007	1	16	33	18	32	18	0	32
Inforce	2007	1	16	34	19	32	33	0	32
Inforce	2007	1	16	35	20	37	36	0	37
Inforce	2007	1	16	36	21	37	42	0	37
Inforce	2007	1	16	37	22	37	39	0	37
Inforce	2007	1	16	38	23	37	63	0	37
Inforce	2007	1	16	39	24	37	84	0	37
Inforce	2007	1	16	40	25	42	114	0	42
Inforce	2007	1	16	41	26	42	157	0	42
Inforce	2007	1	16	42	27	42	224	0	42
Inforce	2007	1	16	43	28	42	278	0	42
Inforce	2007	1	16	44	29	42	313	0	42
Inforce	2007	1	16	45	30	47	429	0	47
Inforce	2007	1	16	46	31	47	431	0	47
Inforce	2007	1	16	47	32	47	482	0	47
Inforce	2007	1	16	48	33	47	451	0	47
Inforce	2007	1	16	49	34	47	426	0	47
Inforce	2007	1	16	50	35	52	381	0	52
Inforce	2007	1	16	51	36	52	388	0	52
Inforce	2007	1	16	52	37	52	348	0	52
Inforce	2007	1	16	53	38	52	294	0	52
Inforce	2007	1	16	54	39	52	250	0	52
Inforce	2007	1	16	55	40	57	217	0	57
Inforce	2007	1	16	56	41	57	169	0	57
Inforce	2007	1	16	57	42	57	163	0	57
Inforce	2007	1	16	58	43	57	163	0	57
Inforce	2007	1	16	59	44	57	141	0	57
Inforce	2007	1	16	60	45	62	88	0	62
Inforce	2007	1	16	61	46	62	77	0	62
Inforce	2007	1	16	62	47	62	64	0	62
Inforce	2007	1	16	63	48	62	50	0	62
Inforce	2007	1	16	64	49	62	48	0	62
Inforce	2007	1	16	65	50	67	41	0	67
Inforce	2007	1	16	66	51	67	8	0	67
Inforce	2007	1	16	67	52	67	9	0	67
Inforce	2007	1	16	68	53	67	7	0	67
Inforce	2007	1	16	69	54	67	5	0	67
Inforce	2007	1	16	70	55	72	7	0	72
Inforce	2007	1	16	71	56	72	5	0	72
Inforce	2007	1	16	72	57	72	2	0	72
Inforce	2007	1	16	73	58	72	0	0	72
Inforce	2007	1	16	74	59	72	2	0	72
Inforce	2007	1	17	16	0	17	163	0	17
Inforce	2007	1	17	17	1	17	32	0	17
Inforce	2007	1	17	18	2	17	13	0	17
Inforce	2007	1	17	19	3	17	7	0	17
Inforce	2007	1	17	20	4	22	5	0	22
Inforce	2007	1	17	21	5	22	2	0	22
Inforce	2007	1	17	22	6	22	0	0	22
Inforce	2007	1	17	23	7	22	1	0	22
Inforce	2007	1	17	24	8	22	0	0	22
Inforce	2007	1	17	34	18	32	11	0	32
Inforce	2007	1	17	35	19	37	21	0	37
Inforce	2007	1	17	36	20	37	20	0	37
Inforce	2007	1	17	37	21	37	18	0	37
Inforce	2007	1	17	38	22	37	17	0	37
Inforce	2007	1	17	39	23	37	23	0	37
Inforce	2007	1	17	40	24	42	31	0	42
Inforce	2007	1	17	41	25	42	50	0	42
Inforce	2007	1	17	42	26	42	76	0	42
Inforce	2007	1	17	43	27	42	105	0	42
Inforce	2007	1	17	44	28	42	132	0	42
Inforce	2007	1	17	45	29	47	164	0	47
Inforce	2007	1	17	46	30	47	191	0	47
Inforce	2007	1	17	47	31	47	176	0	47
Inforce	2007	1	17	48	32	47	164	0	47
Inforce	2007	1	17	49	33	47	170	0	47
Inforce	2007	1	17	50	34	52	156	0	52
Inforce	2007	1	17	51	35	52	122	0	52
Inforce	2007	1	17	52	36	52	149	0	52
Inforce	2007	1	17	53	37	52	109	0	52
Inforce	2007	1	17	54	38	52	89	0	52
Inforce	2007	1	17	55	39	57	89	0	57
Inforce	2007	1	17	56	40	57	55	0	57
Inforce	2007	1	17	57	41	57	42	0	57
Inforce	2007	1	17	58	42	57	52	0	57
Inforce	2007	1	17	59	43	57	55	0	57
Inforce	2007	1	17	60	44	62	33	0	62
Inforce	2007	1	17	61	45	62	20	0	62
Inforce	2007	1	17	62	46	62	21	0	62
Inforce	2007	1	17	63	47	62	24	0	62
Inforce	2007	1	17	64	48	62	14	0	62
Inforce	2007	1	17	65	49	67	14	0	67
Inforce	2007	1	17	66	50	67	15	0	67
Inforce	2007	1	17	67	51	67	2	0	67
Inforce	2007	1	17	68	52	67	2	0	67
Inforce	2007	1	17	69	53	67	1	0	67
Inforce	2007	1	17	70	54	72	1	0	72
Inforce	2007	1	17	72	56	72	1	0	72
